1
100 5050
56 69 3479
56 70 9016
56 71 11417
56 72 5880
56 73 9359
56 74 10878
56 75 11123
56 76 5782
56 77 784
56 78 8428
56 79 12348
56 80 2156
56 81 2009
56 82 9163
56 83 4116
56 84 490
56 85 12103
56 86 5635
56 87 11319
56 88 1764
56 89 9016
56 90 6615
56 91 9947
56 92 2156
56 93 11172
56 94 9359
56 95 5488
56 96 3136
56 97 196
56 98 10437
56 99 3920
56 100 686
57 57 -1432484
57 58 19080
57 59 7208
57 60 18550
57 61 18868
57 62 13992
57 63 20776
57 64 26500
57 65 13568
57 66 17172
57 67 11342
57 68 15794
57 69 7526
57 70 19504
57 71 24698
57 72 12720
57 73 20246
57 74 23532
57 75 24062
57 76 12508
57 77 1696
57 78 18232
57 79 26712
57 80 4664
57 81 4346
57 82 19822
57 83 8904
57 84 1060
57 85 26182
57 86 12190
57 87 24486
57 88 3816
57 89 19504
57 90 14310
57 91 21518
57 92 4664
57 93 24168
57 94 20246
57 95 11872
57 96 6784
57 97 424
57 98 22578
57 99 8480
57 100 1484
58 58 -2419200
58 59 12240
58 60 31500
58 61 32040
58 62 23760
58 63 35280
58 64 45000
58 65 23040
58 66 29160
58 67 19260
58 68 26820
58 69 12780
58 70 33120
58 71 41940
58 72 21600
58 73 34380
58 74 39960
58 75 40860
58 76 21240
58 77 2880
58 78 30960
58 79 45360
58 80 7920
58 81 7380
58 82 33660
58 83 15120
58 84 1800
58 85 44460
58 86 20700
58 87 41580
58 88 6480
58 89 33120
58 90 24300
58 91 36540
58 92 7920
58 93 41040
58 94 34380
58 95 20160
58 96 11520
58 97 720
58 98 38340
58 99 14400
58 100 2520
59 59 -921536
59 60 11900
59 61 12104
59 62 8976
59 63 13328
59 64 17000
59 65 8704
59 66 11016
59 67 7276
59 68 10132
59 69 4828
59 70 12512
59 71 15844
59 72 8160
59 73 12988
59 74 15096
59 75 15436
59 76 8024
59 77 1088
59 78 11696
59 79 17136
59 80 2992
59 81 2788
59 82 12716
59 83 5712
59 84 680
59 85 16796
59 86 7820
59 87 15708
59 88 2448
59 89 12512
59 90 9180
59 91 13804
59 92 2992
59 93 15504
59 94 12988
59 95 7616
59 96 4352
59 97 272
59 98 14484
59 99 5440
59 100 952
60 60 -2352875
60 61 31150
60 62 23100
60 63 34300
60 64 43750
60 65 22400
60 66 28350
60 67 18725
60 68 26075
60 69 12425
60 70 32200
60 71 40775
60 72 21000
60 73 33425
60 74 38850
60 75 39725
60 76 20650
60 77 2800
60 78 30100
60 79 44100
60 80 7700
60 81 7175
60 82 32725
60 83 14700
60 84 1750
60 85 43225
60 86 20125
60 87 40425
60 88 6300
60 89 32200
60 90 23625
60 91 35525
60 92 7700
60 93 39900
60 94 33425
60 95 19600
60 96 11200
60 97 700
60 98 37275
60 99 14000
60 100 2450
61 61 -2392676
61 62 23496
61 63 34888
61 64 44500
61 65 22784
61 66 28836
61 67 19046
61 68 26522
61 69 12638
61 70 32752
61 71 41474
61 72 21360
61 73 33998
61 74 39516
61 75 40406
61 76 21004
61 77 2848
61 78 30616
61 79 44856
61 80 7832
61 81 7298
61 82 33286
61 83 14952
61 84 1780
61 85 43966
61 86 20470
61 87 41118
61 88 6408
61 89 32752
61 90 24030
61 91 36134
61 92 7832
61 93 40584
61 94 33998
61 95 19936
61 96 11392
61 97 712
61 98 37914
61 99 14240
61 100 2492
62 62 -1780416
62 63 25872
62 64 33000
62 65 16896
62 66 21384
62 67 14124
62 68 19668
62 69 9372
62 70 24288
62 71 30756
62 72 15840
62 73 25212
62 74 29304
62 75 29964
62 76 15576
62 77 2112
62 78 22704
62 79 33264
62 80 5808
62 81 5412
62 82 24684
62 83 11088
62 84 1320
62 85 32604
62 86 15180
62 87 30492
62 88 4752
62 89 24288
62 90 17820
62 91 26796
62 92 5808
62 93 30096
62 94 25212
62 95 14784
62 96 8448
62 97 528
62 98 28116
62 99 10560
62 100 1848
63 63 -2631104
63 64 49000
63 65 25088
63 66 31752
63 67 20972
63 68 29204
63 69 13916
63 70 36064
63 71 45668
63 72 23520
63 73 37436
63 74 43512
63 75 44492
63 76 23128
63 77 3136
63 78 33712
63 79 49392
63 80 8624
63 81 8036
63 82 36652
63 83 16464
63 84 1960
63 85 48412
63 86 22540
63 87 45276
63 88 7056
63 89 36064
63 90 26460
63 91 39788
63 92 8624
63 93 44688
63 94 37436
63 95 21952
63 96 12544
63 97 784
63 98 41748
63 99 15680
63 100 2744
64 64 -3342500
64 65 32000
64 66 40500
64 67 26750
64 68 37250
64 69 17750
64 70 46000
64 71 58250
64 72 30000
64 73 47750
64 74 55500
64 75 56750
64 76 29500
64 77 4000
64 78 43000
64 79 63000
64 80 11000
64 81 10250
64 82 46750
64 83 21000
64 84 2500
64 85 61750
64 86 28750
64 87 57750
64 88 9000
64 89 46000
64 90 33750
64 91 50750
64 92 11000
64 93 57000
64 94 47750
64 95 28000
64 96 16000
64 97 1000
64 98 53250
64 99 20000
64 100 3500
65 65 -1726976
65 66 20736
65 67 13696
65 68 19072
65 69 9088
65 70 23552
65 71 29824
65 72 15360
65 73 24448
65 74 28416
65 75 29056
65 76 15104
65 77 2048
65 78 22016
65 79 32256
65 80 5632
65 81 5248
65 82 23936
65 83 10752
65 84 1280
65 85 31616
65 86 14720
65 87 29568
65 88 4608
65 89 23552
65 90 17280
65 91 25984
65 92 5632
65 93 29184
65 94 24448
65 95 14336
65 96 8192
65 97 512
65 98 27264
65 99 10240
65 100 1792
66 66 -2180196
66 67 17334
66 68 24138
66 69 11502
66 70 29808
66 71 37746
66 72 19440
66 73 30942
66 74 35964
66 75 36774
66 76 19116
66 77 2592
66 78 27864
66 79 40824
66 80 7128
66 81 6642
66 82 30294
66 83 13608
66 84 1620
66 85 40014
66 86 18630
66 87 37422
66 88 5832
66 89 29808
66 90 21870
66 91 32886
66 92 7128
66 93 36936
66 94 30942
66 95 18144
66 96 10368
66 97 648
66 98 34506
66 99 12960
66 100 2268
67 67 -1445891
67 68 15943
67 69 7597
67 70 19688
67 71 24931
67 72 12840
67 73 20437
67 74 23754
67 75 24289
67 76 12626
67 77 1712
67 78 18404
67 79 26964
67 80 4708
67 81 4387
67 82 20009
67 83 8988
67 84 1070
67 85 26429
67 86 12305
67 87 24717
67 88 3852
67 89 19688
67 90 14445
67 91 21721
67 92 4708
67 93 24396
67 94 20437
67 95 11984
67 96 6848
67 97 428
67 98 22791
67 99 8560
67 100 1498
68 68 -2007179
68 69 10579
68 70 27416
68 71 34717
68 72 17880
68 73 28459
68 74 33078
68 75 33823
68 76 17582
68 77 2384
68 78 25628
68 79 37548
68 80 6556
68 81 6109
68 82 27863
68 83 12516
68 84 1490
68 85 36803
68 86 17135
68 87 34419
68 88 5364
68 89 27416
68 90 20115
68 91 30247
68 92 6556
68 93 33972
68 94 28459
68 95 16688
68 96 9536
68 97 596
68 98 31737
68 99 11920
68 100 2086
69 69 -961979
69 70 13064
69 71 16543
69 72 8520
69 73 13561
69 74 15762
69 75 16117
69 76 8378
69 77 1136
69 78 12212
69 79 17892
69 80 3124
69 81 2911
69 82 13277
69 83 5964
69 84 710
69 85 17537
69 86 8165
69 87 16401
69 88 2556
69 89 13064
69 90 9585
69 91 14413
69 92 3124
69 93 16188
69 94 13561
69 95 7952
69 96 4544
69 97 284
69 98 15123
69 99 5680
69 100 994
70 70 -2472224
70 71 42872
70 72 22080
70 73 35144
70 74 40848
70 75 41768
70 76 21712
70 77 2944
70 78 31648
70 79 46368
70 80 8096
70 81 7544
70 82 34408
70 83 15456
70 84 1840
70 85 45448
70 86 21160
70 87 42504
70 88 6624
70 89 33856
70 90 24840
70 91 37352
70 92 8096
70 93 41952
70 94 35144
70 95 20608
70 96 11776
70 97 736
70 98 39192
70 99 14720
70 100 2576
71 71 -3119171
71 72 27960
71 73 44503
71 74 51726
71 75 52891
71 76 27494
71 77 3728
71 78 40076
71 79 58716
71 80 10252
71 81 9553
71 82 43571
71 83 19572
71 84 2330
71 85 57551
71 86 26795
71 87 53823
71 88 8388
71 89 42872
71 90 31455
71 91 47299
71 92 10252
71 93 53124
71 94 44503
71 95 26096
71 96 14912
71 97 932
71 98 49629
71 99 18640
71 100 3262
72 72 -1620000
72 73 22920
72 74 26640
72 75 27240
72 76 14160
72 77 1920
72 78 20640
72 79 30240
72 80 5280
72 81 4920
72 82 22440
72 83 10080
72 84 1200
72 85 29640
72 86 13800
72 87 27720
72 88 4320
72 89 22080
72 90 16200
72 91 24360
72 92 5280
72 93 27360
72 94 22920
72 95 13440
72 96 7680
72 97 480
72 98 25560
72 99 9600
72 100 1680
73 73 -2564939
73 74 42402
73 75 43357
73 76 22538
73 77 3056
73 78 32852
73 79 48132
73 80 8404
73 81 7831
73 82 35717
73 83 16044
73 84 1910
73 85 47177
73 86 21965
73 87 44121
73 88 6876
73 89 35144
73 90 25785
73 91 38773
73 92 8404
73 93 43548
73 94 36481
73 95 21392
73 96 12224
73 97 764
73 98 40683
73 99 15280
73 100 2674
74 74 -2974356
74 75 50394
74 76 26196
74 77 3552
74 78 38184
74 79 55944
74 80 9768
74 81 9102
74 82 41514
74 83 18648
74 84 2220
74 85 54834
74 86 25530
74 87 51282
74 88 7992
74 89 40848
74 90 29970
74 91 45066
74 92 9768
74 93 50616
74 94 42402
74 95 24864
74 96 14208
74 97 888
74 98 47286
74 99 17760
74 100 3108
75 75 -3040211
75 76 26786
75 77 3632
75 78 39044
75 79 57204
75 80 9988
75 81 9307
75 82 42449
75 83 19068
75 84 2270
75 85 56069
75 86 26105
75 87 52437
75 88 8172
75 89 41768
75 90 30645
75 91 46081
75 92 9988
75 93 51756
75 94 43357
75 95 25424
75 96 14528
75 97 908
75 98 48351
75 99 18160
75 100 3178
76 76 -1593236
76 77 1888
76 78 20296
76 79 29736
76 80 5192
76 81 4838
76 82 22066
76 83 9912
76 84 1180
76 85 29146
76 86 13570
76 87 27258
76 88 4248
76 89 21712
76 90 15930
76 91 23954
76 92 5192
76 93 26904
76 94 22538
76 95 13216
76 96 7552
76 97 472
76 98 25134
76 99 9440
76 100 1652
77 77 -217664
77 78 2752
77 79 4032
77 80 704
77 81 656
77 82 2992
77 83 1344
77 84 160
77 85 3952
77 86 1840
77 87 3696
77 88 576
77 89 2944
77 90 2160
77 91 3248
77 92 704
77 93 3648
77 94 3056
77 95 1792
77 96 1024
77 97 64
77 98 3408
77 99 1280
77 100 224
78 78 -2313056
78 79 43344
78 80 7568
78 81 7052
78 82 32164
78 83 14448
78 84 1720
78 85 42484
78 86 19780
78 87 39732
78 88 6192
78 89 31648
78 90 23220
78 91 34916
78 92 7568
78 93 39216
78 94 32852
78 95 19264
78 96 11008
78 97 688
78 98 36636
78 99 13760
78 100 2408
79 79 -3368736
79 80 11088
79 81 10332
79 82 47124
79 83 21168
79 84 2520
79 85 62244
79 86 28980
79 87 58212
79 88 9072
79 89 46368
79 90 34020
79 91 51156
79 92 11088
79 93 57456
79 94 48132
79 95 28224
79 96 16128
79 97 1008
79 98 53676
79 99 20160
79 100 3528
80 80 -597344
80 81 1804
80 82 8228
80 83 3696
80 84 440
80 85 10868
80 86 5060
80 87 10164
80 88 1584
80 89 8096
80 90 5940
80 91 8932
80 92 1936
80 93 10032
80 94 8404
80 95 4928
80 96 2816
80 97 176
80 98 9372
80 99 3520
80 100 616
81 81 -556739
81 82 7667
81 83 3444
81 84 410
81 85 10127
81 86 4715
81 87 9471
81 88 1476
81 89 7544
81 90 5535
81 91 8323
81 92 1804
81 93 9348
81 94 7831
81 95 4592
81 96 2624
81 97 164
81 98 8733
81 99 3280
81 100 574
82 82 -2511971
82 83 15708
82 84 1870
82 85 46189
82 86 21505
82 87 43197
82 88 6732
82 89 34408
82 90 25245
82 91 37961
82 92 8228
82 93 42636
82 94 35717
82 95 20944
82 96 11968
82 97 748
82 98 39831
82 99 14960
82 100 2618
83 83 -1137024
83 84 840
83 85 20748
83 86 9660
83 87 19404
83 88 3024
83 89 15456
83 90 11340
83 91 17052
83 92 3696
83 93 19152
83 94 16044
83 95 9408
83 96 5376
83 97 336
83 98 17892
83 99 6720
83 100 1176
84 84 -136100
84 85 2470
84 86 1150
84 87 2310
84 88 360
84 89 1840
84 90 1350
84 91 2030
84 92 440
84 93 2280
84 94 1910
84 95 1120
84 96 640
84 97 40
84 98 2130
84 99 800
84 100 140
85 85 -3303131
85 86 28405
85 87 57057
85 88 8892
85 89 45448
85 90 33345
85 91 50141
85 92 10868
85 93 56316
85 94 47177
85 95 27664
85 96 15808
85 97 988
85 98 52611
85 99 19760
85 100 3458
86 86 -1553075
86 87 26565
86 88 4140
86 89 21160
86 90 15525
86 91 23345
86 92 5060
86 93 26220
86 94 21965
86 95 12880
86 96 7360
86 97 460
86 98 24495
86 99 9200
86 100 1610
87 87 -3092859
87 88 8316
87 89 42504
87 90 31185
87 91 46893
87 92 10164
87 93 52668
87 94 44121
87 95 25872
87 96 14784
87 97 924
87 98 49203
87 99 18480
87 100 3234
88 88 -489024
88 89 6624
88 90 4860
88 91 7308
88 92 1584
88 93 8208
88 94 6876
88 95 4032
88 96 2304
88 97 144
88 98 7668
88 99 2880
88 100 504
89 89 -2472224
89 90 24840
89 91 37352
89 92 8096
89 93 41952
89 94 35144
89 95 20608
89 96 11776
89 97 736
89 98 39192
89 99 14720
89 100 2576
90 90 -1820475
90 91 27405
90 92 5940
90 93 30780
90 94 25785
90 95 15120
90 96 8640
90 97 540
90 98 28755
90 99 10800
90 100 1890
91 91 -2723651
91 92 8932
91 93 46284
91 94 38773
91 95 22736
91 96 12992
91 97 812
91 98 43239
91 99 16240
91 100 2842
92 92 -597344
92 93 10032
92 94 8404
92 95 4928
92 96 2816
92 97 176
92 98 9372
92 99 3520
92 100 616
93 93 -3053376
93 94 43548
93 95 25536
93 96 14592
93 97 912
93 98 48564
93 99 18240
93 100 3192
94 94 -2564939
94 95 21392
94 96 12224
94 97 764
94 98 40683
94 99 15280
94 100 2674
95 95 -1512896
95 96 7168
95 97 448
95 98 23856
95 99 8960
95 100 1568
96 96 -867584
96 97 256
96 98 13632
96 99 5120
96 100 896
97 97 -54464
97 98 852
97 99 320
97 100 56
98 98 -2855691
98 99 17040
98 100 2982
99 99 -1083200
99 100 1120
100 100 -190484
